-4.499999999999999833e-02 3.064309230322210365e+00
-4.499099909990998680e-02 3.071187977352162424e+00
-4.498199819981998221e-02 3.078071125282034082e+00
-4.497299729972997068e-02 3.084958673911823102e+00
-4.496399639963995915e-02 3.091850623039768653e+00
-4.495499549954995455e-02 3.098746972462403271e+00
-4.494599459945994302e-02 3.105647721974543973e+00
-4.493699369936993843e-02 3.112552871369261176e+00
-4.492799279927992689e-02 3.119462420437922212e+00
-4.491899189918991536e-02 3.126376368970163355e+00
-4.490999099909991077e-02 3.133294716753883158e+00
-4.490099009900989924e-02 3.140217463575283752e+00
-4.489198919891988770e-02 3.147144609218814448e+00
-4.488298829882988311e-02 3.154076153467205046e+00
-4.487398739873987158e-02 3.161012096101474711e+00
-4.486498649864986005e-02 3.167952436900899560e+00
-4.485598559855985545e-02 3.174897175643027314e+00
-4.484698469846984392e-02 3.181846312103691510e+00
-4.483798379837983933e-02 3.188799846056992404e+00
-4.482898289828982780e-02 3.195757777275301414e+00
-4.481998199819981626e-02 3.202720105529267780e+00
-4.481098109810981167e-02 3.209686830587797246e+00
-4.480198019801980014e-02 3.216657952218086702e+00
-4.479297929792978861e-02 3.223633470185595318e+00
-4.478397839783978401e-02 3.230613384254038767e+00
-4.477497749774977248e-02 3.237597694185429642e+00
-4.476597659765976095e-02 3.244586399740045035e+00
-4.475697569756975636e-02 3.251579500676401668e+00
-4.474797479747974482e-02 3.258576996751332722e+00
-4.473897389738974023e-02 3.265578887719899459e+00
-4.472997299729972870e-02 3.272585173335465392e+00
-4.472097209720971717e-02 3.279595853349637657e+00
-4.471197119711971257e-02 3.286610927512295000e+00
-4.470297029702970104e-02 3.293630395571606417e+00
-4.469396939693968951e-02 3.300654257273983205e+00
-4.468496849684968492e-02 3.307682512364105598e+00
-4.467596759675967338e-02 3.314715160584949416e+00
-4.466696669666966185e-02 3.321752201677720340e+00
-4.465796579657965726e-02 3.328793635381913862e+00
-4.464896489648964573e-02 3.335839461435278874e+00
-4.463996399639964113e-02 3.342889679573840755e+00
-4.463096309630962960e-02 3.349944289531893826e+00
-4.462196219621961807e-02 3.357003291041981807e+00
-4.461296129612961348e-02 3.364066683834912475e+00
-4.460396039603960194e-02 3.371134467639790966e+00
-4.459495949594959041e-02 3.378206642183945618e+00
-4.458595859585958582e-02 3.385283207192987920e+00
-4.457695769576957429e-02 3.392364162390807625e+00
-4.456795679567956969e-02 3.399449507499527012e+00
-4.455895589558955816e-02 3.406539242239553733e+00
-4.454995499549954663e-02 3.413633366329557273e+00
-4.454095409540954204e-02 3.420731879486457405e+00
-4.453195319531953050e-02 3.427834781425449062e+00
-4.452295229522951897e-02 3.434942071859990342e+00
-4.451395139513951438e-02 3.442053750501771869e+00
-4.450495049504950285e-02 3.449169817060801169e+00
-4.449594959495949131e-02 3.456290271245298751e+00
-4.448694869486948672e-02 3.463415112761756731e+00
-4.447794779477947519e-02 3.470544341314945491e+00
-4.446894689468947059e-02 3.477677956607879040e+00
-4.445994599459945906e-02 3.484815958341848319e+00
-4.445094509450944753e-02 3.491958346216383458e+00
-4.444194419441944294e-02 3.499105119929276864e+00
-4.443294329432943141e-02 3.506256279176604540e+00
-4.442394239423941987e-02 3.513411823652671462e+00
-4.441494149414941528e-02 3.520571753050058650e+00
-4.440594059405940375e-02 3.527736067059604075e+00
-4.439693969396939222e-02 3.534904765370401769e+00
-4.438793879387938762e-02 3.542077847669790724e+00
-4.437893789378937609e-02 3.549255313643397525e+00
-4.436993699369937150e-02 3.556437162975083943e+00
-4.436093609360935996e-02 3.563623395346969147e+00
-4.435193519351934843e-02 3.570814010439446573e+00
-4.434293429342934384e-02 3.578009007931135077e+00
-4.433393339333933231e-02 3.585208387498950877e+00
-4.432493249324932078e-02 3.592412148818020068e+00
-4.431593159315931618e-02 3.599620291561764329e+00
-4.430693069306930465e-02 3.606832815401853853e+00
-4.429792979297929312e-02 3.614049720008181588e+00
-4.428892889288928852e-02 3.621271005048936509e+00
-4.427992799279927699e-02 3.628496670190545448e+00
-4.427092709270927240e-02 3.635726715097676198e+00
-4.426192619261926087e-02 3.642961139433286366e+00
-4.425292529252924933e-02 3.650199942858553204e+00
-4.424392439243924474e-02 3.657443125032913578e+00
-4.423492349234923321e-02 3.664690685614079957e+00
-4.422592259225922168e-02 3.671942624257990229e+00
-4.421692169216921708e-02 3.679198940618845892e+00
-4.420792079207920555e-02 3.686459634349120051e+00
-4.419891989198919402e-02 3.693724705099506345e+00
-4.418991899189918943e-02 3.700994152518959801e+00
-4.418091809180917789e-02 3.708267976254713716e+00
-4.417191719171917330e-02 3.715546175952208596e+00
-4.416291629162916177e-02 3.722828751255177426e+00
-4.415391539153915024e-02 3.730115701805581274e+00
-4.414491449144914564e-02 3.737407027243634605e+00
-4.413591359135913411e-02 3.744702727207809723e+00
-4.412691269126912258e-02 3.752002801334824333e+00
-4.411791179117911799e-02 3.759307249259641548e+00
-4.410891089108910645e-02 3.766616070615495193e+00
-4.409990999099909492e-02 3.773929265033835634e+00
-4.409090909090909033e-02 3.781246832144384395e+00
-4.408190819081907880e-02 3.788568771575119509e+00
-4.407290729072907420e-02 3.795895082952241317e+00
-4.406390639063906267e-02 3.803225765900228428e+00
-4.405490549054905114e-02 3.810560820041785757e+00
